id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,masalah_kesejahteraan_sosial,jumlah,satuan,tahun
3509,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,FAKIR MISKIN/RUMAH TANGGA MISKIN,5674780.0,ORANG,2019
3510,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KELUARGA BERMASALAH SOSIAL PSIKOLOGIS,0.0,ORANG,2019
3511,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KOMUNITAS ADAT TERPENCIL,200.0,ORANG,2019
3512,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAIN LAIN,0.0,ORANG,2019
3513,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,ANAK BALITA TERLANTAR,180.0,ORANG,2019
3514,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,ANAK TERLANTAR,530.0,ORANG,2019
3515,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,ANAK BERHADAPAN DENGAN HUKUM,60.0,ORANG,2019
3516,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,ANAK JALANAN,350.0,ORANG,2019
3517,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,ANAK GELANDANGAN,3890.0,ORANG,2019
3518,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,ANAK KORBAN TINDAK KEKERASAN,240.0,ORANG,2019
3519,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,ANAK YANG MEMERLUKAN PERLINDUNGAN KHUSUS,300.0,ORANG,2019
3520,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,LANJUT USIA TERLANTAR,37350.0,ORANG,2019
3521,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PENYANDANG DISABILITAS,16180.0,ORANG,2019
3522,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,TUNA SUSILA,300.0,ORANG,2019
3523,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,GELANDANGAN,10.0,ORANG,2019
3524,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PENGEMIS,170.0,ORANG,2019
3525,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PEMULUNG,690.0,ORANG,2019
3526,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KELOMPOK MINORITAS (WARIA),0.0,ORANG,2019
3527,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BEKAS WARGA BINAAN LEMBAGA PEMASYARAKATAN,710.0,ORANG,2019
3528,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,ORANG DENGAN HIV/AIDS (ODHA),10.0,ORANG,2019
3529,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KORBAN PENYALAHGUNAAN NAPZA,40.0,ORANG,2019
3530,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KORBAN TRAFFICKING,0.0,ORANG,2019
3531,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KORBAN TINDAK KEKERASAN,0.0,ORANG,2019
3532,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PEKERJA MIGRAN BERMASALAH SOSIAL,10.0,ORANG,2019
3533,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KORBAN BENCANA ALAM,2160.0,ORANG,2019
3534,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KORBAN BENCANA SOSIAL,140.0,ORANG,2019
3535,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PEREMPUAN RAWAN SOSIAL EKONOMI,26150.0,ORANG,2019
3536,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,FAKIR MISKIN/RUMAH TANGGA MISKIN,415830.0,ORANG,2019
3537,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KELUARGA BERMASALAH SOSIAL PSIKOLOGIS,10.0,ORANG,2019
3538,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KOMUNITAS ADAT TERPENCIL,0.0,ORANG,2019
3539,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,LAIN LAIN,0.0,ORANG,2019
3540,32,JAWA BARAT,3271,KOTA BOGOR,ANAK BALITA TERLANTAR,970.0,ORANG,2019
3541,32,JAWA BARAT,3271,KOTA BOGOR,ANAK TERLANTAR,2880.0,ORANG,2019
3542,32,JAWA BARAT,3271,KOTA BOGOR,ANAK BERHADAPAN DENGAN HUKUM,580.0,ORANG,2019
3543,32,JAWA BARAT,3271,KOTA BOGOR,ANAK JALANAN,1730.0,ORANG,2019
3544,32,JAWA BARAT,3271,KOTA BOGOR,ANAK GELANDANGAN,4390.0,ORANG,2019
3545,32,JAWA BARAT,3271,KOTA BOGOR,ANAK KORBAN TINDAK KEKERASAN,320.0,ORANG,2019
3546,32,JAWA BARAT,3271,KOTA BOGOR,ANAK YANG MEMERLUKAN PERLINDUNGAN KHUSUS,70.0,ORANG,2019
3547,32,JAWA BARAT,3271,KOTA BOGOR,LANJUT USIA TERLANTAR,3130.0,ORANG,2019
3548,32,JAWA BARAT,3271,KOTA BOGOR,PENYANDANG DISABILITAS,9700.0,ORANG,2019
3549,32,JAWA BARAT,3271,KOTA BOGOR,TUNA SUSILA,290.0,ORANG,2019
3550,32,JAWA BARAT,3271,KOTA BOGOR,GELANDANGAN,390.0,ORANG,2019
3551,32,JAWA BARAT,3271,KOTA BOGOR,PENGEMIS,1560.0,ORANG,2019
3552,32,JAWA BARAT,3271,KOTA BOGOR,PEMULUNG,3760.0,ORANG,2019
3553,32,JAWA BARAT,3271,KOTA BOGOR,KELOMPOK MINORITAS (WARIA),130.0,ORANG,2019
3554,32,JAWA BARAT,3271,KOTA BOGOR,BEKAS WARGA BINAAN LEMBAGA PEMASYARAKATAN,2390.0,ORANG,2019
3555,32,JAWA BARAT,3271,KOTA BOGOR,ORANG DENGAN HIV/AIDS (ODHA),930.0,ORANG,2019
3556,32,JAWA BARAT,3271,KOTA BOGOR,KORBAN PENYALAHGUNAAN NAPZA,1760.0,ORANG,2019
3557,32,JAWA BARAT,3271,KOTA BOGOR,KORBAN TRAFFICKING,250.0,ORANG,2019
3558,32,JAWA BARAT,3271,KOTA BOGOR,KORBAN TINDAK KEKERASAN,350.0,ORANG,2019
3559,32,JAWA BARAT,3271,KOTA BOGOR,PEKERJA MIGRAN BERMASALAH SOSIAL,370.0,ORANG,2019
3560,32,JAWA BARAT,3271,KOTA BOGOR,KORBAN BENCANA ALAM,2450.0,ORANG,2019
3561,32,JAWA BARAT,3271,KOTA BOGOR,KORBAN BENCANA SOSIAL,650.0,ORANG,2019
3562,32,JAWA BARAT,3271,KOTA BOGOR,PEREMPUAN RAWAN SOSIAL EKONOMI,67030.0,ORANG,2019
3563,32,JAWA BARAT,3271,KOTA BOGOR,FAKIR MISKIN/RUMAH TANGGA MISKIN,505500.0,ORANG,2019
3564,32,JAWA BARAT,3271,KOTA BOGOR,KELUARGA BERMASALAH SOSIAL PSIKOLOGIS,1170.0,ORANG,2019
3565,32,JAWA BARAT,3271,KOTA BOGOR,KOMUNITAS ADAT TERPENCIL,550.0,ORANG,2019
3566,32,JAWA BARAT,3271,KOTA BOGOR,LAIN LAIN,0.0,ORANG,2019
3567,32,JAWA BARAT,3272,KOTA SUKABUMI,ANAK BALITA TERLANTAR,520.0,ORANG,2019
3568,32,JAWA BARAT,3272,KOTA SUKABUMI,ANAK TERLANTAR,2070.0,ORANG,2019
3569,32,JAWA BARAT,3272,KOTA SUKABUMI,ANAK BERHADAPAN DENGAN HUKUM,230.0,ORANG,2019
3570,32,JAWA BARAT,3272,KOTA SUKABUMI,ANAK JALANAN,210.0,ORANG,2019
3571,32,JAWA BARAT,3272,KOTA SUKABUMI,ANAK GELANDANGAN,4280.0,ORANG,2019
3572,32,JAWA BARAT,3272,KOTA SUKABUMI,ANAK KORBAN TINDAK KEKERASAN,450.0,ORANG,2019
3573,32,JAWA BARAT,3272,KOTA SUKABUMI,ANAK YANG MEMERLUKAN PERLINDUNGAN KHUSUS,310.0,ORANG,2019
3574,32,JAWA BARAT,3272,KOTA SUKABUMI,LANJUT USIA TERLANTAR,10560.0,ORANG,2019
3575,32,JAWA BARAT,3272,KOTA SUKABUMI,PENYANDANG DISABILITAS,1190.0,ORANG,2019
3576,32,JAWA BARAT,3272,KOTA SUKABUMI,TUNA SUSILA,100.0,ORANG,2019
3577,32,JAWA BARAT,3272,KOTA SUKABUMI,GELANDANGAN,60.0,ORANG,2019
3578,32,JAWA BARAT,3272,KOTA SUKABUMI,PENGEMIS,340.0,ORANG,2019
3579,32,JAWA BARAT,3272,KOTA SUKABUMI,PEMULUNG,1820.0,ORANG,2019
3580,32,JAWA BARAT,3272,KOTA SUKABUMI,KELOMPOK MINORITAS (WARIA),770.0,ORANG,2019
3581,32,JAWA BARAT,3272,KOTA SUKABUMI,BEKAS WARGA BINAAN LEMBAGA PEMASYARAKATAN,660.0,ORANG,2019
3582,32,JAWA BARAT,3272,KOTA SUKABUMI,ORANG DENGAN HIV/AIDS (ODHA),50.0,ORANG,2019
3583,32,JAWA BARAT,3272,KOTA SUKABUMI,KORBAN PENYALAHGUNAAN NAPZA,300.0,ORANG,2019
3584,32,JAWA BARAT,3272,KOTA SUKABUMI,KORBAN TRAFFICKING,40.0,ORANG,2019
3585,32,JAWA BARAT,3272,KOTA SUKABUMI,KORBAN TINDAK KEKERASAN,100.0,ORANG,2019
3586,32,JAWA BARAT,3272,KOTA SUKABUMI,PEKERJA MIGRAN BERMASALAH SOSIAL,0.0,ORANG,2019
3587,32,JAWA BARAT,3272,KOTA SUKABUMI,KORBAN BENCANA ALAM,200.0,ORANG,2019
3588,32,JAWA BARAT,3272,KOTA SUKABUMI,KORBAN BENCANA SOSIAL,660.0,ORANG,2019
3589,32,JAWA BARAT,3272,KOTA SUKABUMI,PEREMPUAN RAWAN SOSIAL EKONOMI,14770.0,ORANG,2019
3590,32,JAWA BARAT,3272,KOTA SUKABUMI,FAKIR MISKIN/RUMAH TANGGA MISKIN,957140.0,ORANG,2019
3591,32,JAWA BARAT,3272,KOTA SUKABUMI,KELUARGA BERMASALAH SOSIAL PSIKOLOGIS,1930.0,ORANG,2019
3592,32,JAWA BARAT,3272,KOTA SUKABUMI,KOMUNITAS ADAT TERPENCIL,0.0,ORANG,2019
3593,32,JAWA BARAT,3272,KOTA SUKABUMI,LAIN LAIN,0.0,ORANG,2019
3594,32,JAWA BARAT,3273,KOTA BANDUNG,ANAK BALITA TERLANTAR,1320.0,ORANG,2019
3595,32,JAWA BARAT,3273,KOTA BANDUNG,ANAK TERLANTAR,4080.0,ORANG,2019
3596,32,JAWA BARAT,3273,KOTA BANDUNG,ANAK BERHADAPAN DENGAN HUKUM,240.0,ORANG,2019
3597,32,JAWA BARAT,3273,KOTA BANDUNG,ANAK JALANAN,1170.0,ORANG,2019
3598,32,JAWA BARAT,3273,KOTA BANDUNG,ANAK GELANDANGAN,12620.0,ORANG,2019
3599,32,JAWA BARAT,3273,KOTA BANDUNG,ANAK KORBAN TINDAK KEKERASAN,210.0,ORANG,2019
3600,32,JAWA BARAT,3273,KOTA BANDUNG,ANAK YANG MEMERLUKAN PERLINDUNGAN KHUSUS,610.0,ORANG,2019
3601,32,JAWA BARAT,3273,KOTA BANDUNG,LANJUT USIA TERLANTAR,42990.0,ORANG,2019
3602,32,JAWA BARAT,3273,KOTA BANDUNG,PENYANDANG DISABILITAS,37070.0,ORANG,2019
3603,32,JAWA BARAT,3273,KOTA BANDUNG,TUNA SUSILA,600.0,ORANG,2019
3604,32,JAWA BARAT,3273,KOTA BANDUNG,GELANDANGAN,270.0,ORANG,2019
3605,32,JAWA BARAT,3273,KOTA BANDUNG,PENGEMIS,610.0,ORANG,2019
3606,32,JAWA BARAT,3273,KOTA BANDUNG,PEMULUNG,3320.0,ORANG,2019
3607,32,JAWA BARAT,3273,KOTA BANDUNG,KELOMPOK MINORITAS (WARIA),570.0,ORANG,2019
3608,32,JAWA BARAT,3273,KOTA BANDUNG,BEKAS WARGA BINAAN LEMBAGA PEMASYARAKATAN,2140.0,ORANG,2019
3609,32,JAWA BARAT,3273,KOTA BANDUNG,ORANG DENGAN HIV/AIDS (ODHA),400.0,ORANG,2019
3610,32,JAWA BARAT,3273,KOTA BANDUNG,KORBAN PENYALAHGUNAAN NAPZA,1210.0,ORANG,2019
3611,32,JAWA BARAT,3273,KOTA BANDUNG,KORBAN TRAFFICKING,10.0,ORANG,2019
3612,32,JAWA BARAT,3273,KOTA BANDUNG,KORBAN TINDAK KEKERASAN,0.0,ORANG,2019
3613,32,JAWA BARAT,3273,KOTA BANDUNG,PEKERJA MIGRAN BERMASALAH SOSIAL,0.0,ORANG,2019
3614,32,JAWA BARAT,3273,KOTA BANDUNG,KORBAN BENCANA ALAM,690.0,ORANG,2019
3615,32,JAWA BARAT,3273,KOTA BANDUNG,KORBAN BENCANA SOSIAL,70.0,ORANG,2019
3616,32,JAWA BARAT,3273,KOTA BANDUNG,PEREMPUAN RAWAN SOSIAL EKONOMI,67720.0,ORANG,2019
3617,32,JAWA BARAT,3273,KOTA BANDUNG,FAKIR MISKIN/RUMAH TANGGA MISKIN,1360190.0,ORANG,2019
3618,32,JAWA BARAT,3273,KOTA BANDUNG,KELUARGA BERMASALAH SOSIAL PSIKOLOGIS,1440.0,ORANG,2019
3619,32,JAWA BARAT,3273,KOTA BANDUNG,KOMUNITAS ADAT TERPENCIL,0.0,ORANG,2019
3620,32,JAWA BARAT,3273,KOTA BANDUNG,LAIN LAIN,0.0,ORANG,2019
3621,32,JAWA BARAT,3274,KOTA CIREBON,ANAK BALITA TERLANTAR,0.0,ORANG,2019
3622,32,JAWA BARAT,3274,KOTA CIREBON,ANAK TERLANTAR,15920.0,ORANG,2019
3623,32,JAWA BARAT,3274,KOTA CIREBON,ANAK BERHADAPAN DENGAN HUKUM,670.0,ORANG,2019
3624,32,JAWA BARAT,3274,KOTA CIREBON,ANAK JALANAN,2240.0,ORANG,2019
3625,32,JAWA BARAT,3274,KOTA CIREBON,ANAK GELANDANGAN,2090.0,ORANG,2019
3626,32,JAWA BARAT,3274,KOTA CIREBON,ANAK KORBAN TINDAK KEKERASAN,470.0,ORANG,2019
3627,32,JAWA BARAT,3274,KOTA CIREBON,ANAK YANG MEMERLUKAN PERLINDUNGAN KHUSUS,10.0,ORANG,2019
3628,32,JAWA BARAT,3274,KOTA CIREBON,LANJUT USIA TERLANTAR,18940.0,ORANG,2019
3629,32,JAWA BARAT,3274,KOTA CIREBON,PENYANDANG DISABILITAS,11130.0,ORANG,2019
3630,32,JAWA BARAT,3274,KOTA CIREBON,TUNA SUSILA,380.0,ORANG,2019
3631,32,JAWA BARAT,3274,KOTA CIREBON,GELANDANGAN,130.0,ORANG,2019
3632,32,JAWA BARAT,3274,KOTA CIREBON,PENGEMIS,640.0,ORANG,2019
3633,32,JAWA BARAT,3274,KOTA CIREBON,PEMULUNG,4910.0,ORANG,2019
3634,32,JAWA BARAT,3274,KOTA CIREBON,KELOMPOK MINORITAS (WARIA),0.0,ORANG,2019
3635,32,JAWA BARAT,3274,KOTA CIREBON,BEKAS WARGA BINAAN LEMBAGA PEMASYARAKATAN,340.0,ORANG,2019
3636,32,JAWA BARAT,3274,KOTA CIREBON,ORANG DENGAN HIV/AIDS (ODHA),3140.0,ORANG,2019
3637,32,JAWA BARAT,3274,KOTA CIREBON,KORBAN PENYALAHGUNAAN NAPZA,1720.0,ORANG,2019
3638,32,JAWA BARAT,3274,KOTA CIREBON,KORBAN TRAFFICKING,10.0,ORANG,2019
3639,32,JAWA BARAT,3274,KOTA CIREBON,KORBAN TINDAK KEKERASAN,180.0,ORANG,2019
3640,32,JAWA BARAT,3274,KOTA CIREBON,PEKERJA MIGRAN BERMASALAH SOSIAL,0.0,ORANG,2019
3641,32,JAWA BARAT,3274,KOTA CIREBON,KORBAN BENCANA ALAM,0.0,ORANG,2019
3642,32,JAWA BARAT,3274,KOTA CIREBON,KORBAN BENCANA SOSIAL,0.0,ORANG,2019
3643,32,JAWA BARAT,3274,KOTA CIREBON,PEREMPUAN RAWAN SOSIAL EKONOMI,47970.0,ORANG,2019
3644,32,JAWA BARAT,3274,KOTA CIREBON,FAKIR MISKIN/RUMAH TANGGA MISKIN,278810.0,ORANG,2019
3645,32,JAWA BARAT,3274,KOTA CIREBON,KELUARGA BERMASALAH SOSIAL PSIKOLOGIS,340.0,ORANG,2019
3646,32,JAWA BARAT,3274,KOTA CIREBON,KOMUNITAS ADAT TERPENCIL,0.0,ORANG,2019
3647,32,JAWA BARAT,3274,KOTA CIREBON,LAIN LAIN,0.0,ORANG,2019
3648,32,JAWA BARAT,3275,KOTA BEKASI,ANAK BALITA TERLANTAR,690.0,ORANG,2019
3649,32,JAWA BARAT,3275,KOTA BEKASI,ANAK TERLANTAR,12590.0,ORANG,2019
3650,32,JAWA BARAT,3275,KOTA BEKASI,ANAK BERHADAPAN DENGAN HUKUM,3670.0,ORANG,2019
3651,32,JAWA BARAT,3275,KOTA BEKASI,ANAK JALANAN,3300.0,ORANG,2019
3652,32,JAWA BARAT,3275,KOTA BEKASI,ANAK GELANDANGAN,810.0,ORANG,2019
3653,32,JAWA BARAT,3275,KOTA BEKASI,ANAK KORBAN TINDAK KEKERASAN,930.0,ORANG,2019
3654,32,JAWA BARAT,3275,KOTA BEKASI,ANAK YANG MEMERLUKAN PERLINDUNGAN KHUSUS,31720.0,ORANG,2019
3655,32,JAWA BARAT,3275,KOTA BEKASI,LANJUT USIA TERLANTAR,11250.0,ORANG,2019
3656,32,JAWA BARAT,3275,KOTA BEKASI,PENYANDANG DISABILITAS,690.0,ORANG,2019
3657,32,JAWA BARAT,3275,KOTA BEKASI,TUNA SUSILA,2110.0,ORANG,2019
3658,32,JAWA BARAT,3275,KOTA BEKASI,GELANDANGAN,230.0,ORANG,2019
3659,32,JAWA BARAT,3275,KOTA BEKASI,PENGEMIS,50.0,ORANG,2019
3660,32,JAWA BARAT,3275,KOTA BEKASI,PEMULUNG,260.0,ORANG,2019
3661,32,JAWA BARAT,3275,KOTA BEKASI,KELOMPOK MINORITAS (WARIA),12940.0,ORANG,2019
3662,32,JAWA BARAT,3275,KOTA BEKASI,BEKAS WARGA BINAAN LEMBAGA PEMASYARAKATAN,960.0,ORANG,2019
3663,32,JAWA BARAT,3275,KOTA BEKASI,ORANG DENGAN HIV/AIDS (ODHA),136360.0,ORANG,2019
3664,32,JAWA BARAT,3275,KOTA BEKASI,KORBAN PENYALAHGUNAAN NAPZA,1470.0,ORANG,2019
3665,32,JAWA BARAT,3275,KOTA BEKASI,KORBAN TRAFFICKING,9600.0,ORANG,2019
3666,32,JAWA BARAT,3275,KOTA BEKASI,KORBAN TINDAK KEKERASAN,450990.0,ORANG,2019
3667,32,JAWA BARAT,3275,KOTA BEKASI,PEKERJA MIGRAN BERMASALAH SOSIAL,17710.0,ORANG,2019
3668,32,JAWA BARAT,3275,KOTA BEKASI,KORBAN BENCANA ALAM,10.0,ORANG,2019
3669,32,JAWA BARAT,3275,KOTA BEKASI,KORBAN BENCANA SOSIAL,450.0,ORANG,2019
3670,32,JAWA BARAT,3275,KOTA BEKASI,PEREMPUAN RAWAN SOSIAL EKONOMI,1520.0,ORANG,2019
3671,32,JAWA BARAT,3275,KOTA BEKASI,FAKIR MISKIN/RUMAH TANGGA MISKIN,20.0,ORANG,2019
3672,32,JAWA BARAT,3275,KOTA BEKASI,KELUARGA BERMASALAH SOSIAL PSIKOLOGIS,0.0,ORANG,2019
3673,32,JAWA BARAT,3275,KOTA BEKASI,KOMUNITAS ADAT TERPENCIL,0.0,ORANG,2019
3674,32,JAWA BARAT,3275,KOTA BEKASI,LAIN LAIN,0.0,ORANG,2019
3675,32,JAWA BARAT,3276,KOTA DEPOK,ANAK BALITA TERLANTAR,90.0,ORANG,2019
3676,32,JAWA BARAT,3276,KOTA DEPOK,ANAK TERLANTAR,8900.0,ORANG,2019
3677,32,JAWA BARAT,3276,KOTA DEPOK,ANAK BERHADAPAN DENGAN HUKUM,620.0,ORANG,2019
3678,32,JAWA BARAT,3276,KOTA DEPOK,ANAK JALANAN,4780.0,ORANG,2019
3679,32,JAWA BARAT,3276,KOTA DEPOK,ANAK GELANDANGAN,4290.0,ORANG,2019
3680,32,JAWA BARAT,3276,KOTA DEPOK,ANAK KORBAN TINDAK KEKERASAN,280.0,ORANG,2019
3681,32,JAWA BARAT,3276,KOTA DEPOK,ANAK YANG MEMERLUKAN PERLINDUNGAN KHUSUS,680.0,ORANG,2019
3682,32,JAWA BARAT,3276,KOTA DEPOK,LANJUT USIA TERLANTAR,11800.0,ORANG,2019
3683,32,JAWA BARAT,3276,KOTA DEPOK,PENYANDANG DISABILITAS,26040.0,ORANG,2019
3684,32,JAWA BARAT,3276,KOTA DEPOK,TUNA SUSILA,3190.0,ORANG,2019
3685,32,JAWA BARAT,3276,KOTA DEPOK,GELANDANGAN,510.0,ORANG,2019
3686,32,JAWA BARAT,3276,KOTA DEPOK,PENGEMIS,1150.0,ORANG,2019
3687,32,JAWA BARAT,3276,KOTA DEPOK,PEMULUNG,4920.0,ORANG,2019
3688,32,JAWA BARAT,3276,KOTA DEPOK,KELOMPOK MINORITAS (WARIA),0.0,ORANG,2019
3689,32,JAWA BARAT,3276,KOTA DEPOK,BEKAS WARGA BINAAN LEMBAGA PEMASYARAKATAN,1120.0,ORANG,2019
3690,32,JAWA BARAT,3276,KOTA DEPOK,ORANG DENGAN HIV/AIDS (ODHA),10790.0,ORANG,2019
3691,32,JAWA BARAT,3276,KOTA DEPOK,KORBAN PENYALAHGUNAAN NAPZA,1030.0,ORANG,2019
3692,32,JAWA BARAT,3276,KOTA DEPOK,KORBAN TRAFFICKING,20.0,ORANG,2019
3693,32,JAWA BARAT,3276,KOTA DEPOK,KORBAN TINDAK KEKERASAN,430.0,ORANG,2019
3694,32,JAWA BARAT,3276,KOTA DEPOK,PEKERJA MIGRAN BERMASALAH SOSIAL,10.0,ORANG,2019
3695,32,JAWA BARAT,3276,KOTA DEPOK,KORBAN BENCANA ALAM,4850.0,ORANG,2019
3696,32,JAWA BARAT,3276,KOTA DEPOK,KORBAN BENCANA SOSIAL,0.0,ORANG,2019
3697,32,JAWA BARAT,3276,KOTA DEPOK,PEREMPUAN RAWAN SOSIAL EKONOMI,25280.0,ORANG,2019
3698,32,JAWA BARAT,3276,KOTA DEPOK,FAKIR MISKIN/RUMAH TANGGA MISKIN,774080.0,ORANG,2019
3699,32,JAWA BARAT,3276,KOTA DEPOK,KELUARGA BERMASALAH SOSIAL PSIKOLOGIS,1240.0,ORANG,2019
3700,32,JAWA BARAT,3276,KOTA DEPOK,KOMUNITAS ADAT TERPENCIL,0.0,ORANG,2019
3701,32,JAWA BARAT,3276,KOTA DEPOK,LAIN LAIN,0.0,ORANG,2019
3702,32,JAWA BARAT,3277,KOTA CIMAHI,ANAK BALITA TERLANTAR,380.0,ORANG,2019
3703,32,JAWA BARAT,3277,KOTA CIMAHI,ANAK TERLANTAR,6220.0,ORANG,2019
3704,32,JAWA BARAT,3277,KOTA CIMAHI,ANAK BERHADAPAN DENGAN HUKUM,350.0,ORANG,2019
3705,32,JAWA BARAT,3277,KOTA CIMAHI,ANAK JALANAN,530.0,ORANG,2019
3706,32,JAWA BARAT,3277,KOTA CIMAHI,ANAK GELANDANGAN,2900.0,ORANG,2019
3707,32,JAWA BARAT,3277,KOTA CIMAHI,ANAK KORBAN TINDAK KEKERASAN,350.0,ORANG,2019
3708,32,JAWA BARAT,3277,KOTA CIMAHI,ANAK YANG MEMERLUKAN PERLINDUNGAN KHUSUS,530.0,ORANG,2019
3709,32,JAWA BARAT,3277,KOTA CIMAHI,LANJUT USIA TERLANTAR,2900.0,ORANG,2019
3710,32,JAWA BARAT,3277,KOTA CIMAHI,PENYANDANG DISABILITAS,270.0,ORANG,2019
3711,32,JAWA BARAT,3277,KOTA CIMAHI,TUNA SUSILA,50.0,ORANG,2019
3712,32,JAWA BARAT,3277,KOTA CIMAHI,GELANDANGAN,28140.0,ORANG,2019
3713,32,JAWA BARAT,3277,KOTA CIMAHI,PENGEMIS,11330.0,ORANG,2019
3714,32,JAWA BARAT,3277,KOTA CIMAHI,PEMULUNG,220.0,ORANG,2019
3715,32,JAWA BARAT,3277,KOTA CIMAHI,KELOMPOK MINORITAS (WARIA),290.0,ORANG,2019
3716,32,JAWA BARAT,3277,KOTA CIMAHI,BEKAS WARGA BINAAN LEMBAGA PEMASYARAKATAN,20.0,ORANG,2019
3717,32,JAWA BARAT,3277,KOTA CIMAHI,ORANG DENGAN HIV/AIDS (ODHA),700.0,ORANG,2019
3718,32,JAWA BARAT,3277,KOTA CIMAHI,KORBAN PENYALAHGUNAAN NAPZA,460.0,ORANG,2019
3719,32,JAWA BARAT,3277,KOTA CIMAHI,KORBAN TRAFFICKING,180.0,ORANG,2019
3720,32,JAWA BARAT,3277,KOTA CIMAHI,KORBAN TINDAK KEKERASAN,740.0,ORANG,2019
3721,32,JAWA BARAT,3277,KOTA CIMAHI,PEKERJA MIGRAN BERMASALAH SOSIAL,40.0,ORANG,2019
3722,32,JAWA BARAT,3277,KOTA CIMAHI,KORBAN BENCANA ALAM,70.0,ORANG,2019
3723,32,JAWA BARAT,3277,KOTA CIMAHI,KORBAN BENCANA SOSIAL,30.0,ORANG,2019
3724,32,JAWA BARAT,3277,KOTA CIMAHI,PEREMPUAN RAWAN SOSIAL EKONOMI,18510.0,ORANG,2019
3725,32,JAWA BARAT,3277,KOTA CIMAHI,FAKIR MISKIN/RUMAH TANGGA MISKIN,102050.0,ORANG,2019
3726,32,JAWA BARAT,3277,KOTA CIMAHI,KELUARGA BERMASALAH SOSIAL PSIKOLOGIS,1300.0,ORANG,2019
3727,32,JAWA BARAT,3277,KOTA CIMAHI,KOMUNITAS ADAT TERPENCIL,0.0,ORANG,2019
3728,32,JAWA BARAT,3277,KOTA CIMAHI,LAIN LAIN,0.0,ORANG,2019
3729,32,JAWA BARAT,3278,KOTA TASIKMALAYA,ANAK BALITA TERLANTAR,390.0,ORANG,2019
3730,32,JAWA BARAT,3278,KOTA TASIKMALAYA,ANAK TERLANTAR,4050.0,ORANG,2019
3731,32,JAWA BARAT,3278,KOTA TASIKMALAYA,ANAK BERHADAPAN DENGAN HUKUM,460.0,ORANG,2019
3732,32,JAWA BARAT,3278,KOTA TASIKMALAYA,ANAK JALANAN,1870.0,ORANG,2019
3733,32,JAWA BARAT,3278,KOTA TASIKMALAYA,ANAK GELANDANGAN,1390.0,ORANG,2019
3734,32,JAWA BARAT,3278,KOTA TASIKMALAYA,ANAK KORBAN TINDAK KEKERASAN,130.0,ORANG,2019
3735,32,JAWA BARAT,3278,KOTA TASIKMALAYA,ANAK YANG MEMERLUKAN PERLINDUNGAN KHUSUS,180.0,ORANG,2019
3736,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LANJUT USIA TERLANTAR,152970.0,ORANG,2019
3737,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PENYANDANG DISABILITAS,28780.0,ORANG,2019
3738,32,JAWA BARAT,3278,KOTA TASIKMALAYA,TUNA SUSILA,4010.0,ORANG,2019
3739,32,JAWA BARAT,3278,KOTA TASIKMALAYA,GELANDANGAN,510.0,ORANG,2019
3740,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PENGEMIS,490.0,ORANG,2019
3741,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PEMULUNG,5090.0,ORANG,2019
3742,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KELOMPOK MINORITAS (WARIA),17080.0,ORANG,2019
3743,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BEKAS WARGA BINAAN LEMBAGA PEMASYARAKATAN,1130.0,ORANG,2019
